4-minute-mile,Tom Ricciardelli
4-months-3-weeks-and-2-days,Anamaria Marinca
4-months-3-weeks-and-2-days,Vlad Ivanov
40-days-and-40-nights,Josh Hartnett
40-days-and-40-nights,Shannyn Sossamon
42,Alan Tudyk
42,Andre Holland
42,Chadwick Boseman
42,Christopher Meloni
42,Hamish Linklater
42,Harrison Ford
42,Lucas Black
42,Nicole Beharie
42,Ryan Merriman
42,T.R. Knight
42-forty-two-up,Andrew Brackfield
42-forty-two-up,Bruce Balden
42-forty-two-up,Charles Furneaux
42-forty-two-up,Jacqueline Bassett
42-forty-two-up,John Brisby
42-forty-two-up,Lynn Johnson
42-forty-two-up,Michael Apted
42-forty-two-up,Neil Hughes
42-forty-two-up,Nicholas Hitchon
42-forty-two-up,Paul Kligerman
42-forty-two-up,Peter Davies
42-forty-two-up,Susan Sullivan
42-forty-two-up,Suzanne Dewey
42-forty-two-up,Symon Basterfield
42-forty-two-up,Tony Walker
44-inch-chest,Andy De La Tour
44-inch-chest,Dave Legeno
44-inch-chest,Derek Lea
44-inch-chest,Edna Doré
44-inch-chest,Ian McShane
44-inch-chest,Joanne Whalley
44-inch-chest,John Hurt
44-inch-chest,Melvil Poupaud
44-inch-chest,Ramon Christian
44-inch-chest,Ray Winstone
44-inch-chest,Stephen Dillane
44-inch-chest,Steven Berkoff
44-inch-chest,Tom Wilkinson
45-years,Charlotte Rampling
45-years,Tom Courtenay
47-ronin,Hiroyuki Sanada
47-ronin,Jin Akanishi
47-ronin,Keanu Reeves
47-ronin,Kô Shibasaki
47-ronin,Rinko Kikuchi
47-ronin,Tadanobu Asano
48-hrs,Eddie Murphy
48-hrs,Nick Nolte
49-up,Andrew Brackfield
49-up,Bruce Balden
49-up,Charles Furneaux
49-up,Jacqueline Bassett
49-up,John Brisby
49-up,Lynn Johnson
49-up,Michael Apted
49-up,Neil Hughes
49-up,Nicholas Hitchon
49-up,Paul Kligerman
49-up,Peter Davies
49-up,Susan Sullivan
49-up,Suzanne Dewey
49-up,Symon Basterfield
49-up,Tony Walker
444-last-day-on-earth,Natasha Lyonne
444-last-day-on-earth,Paul Hipp
444-last-day-on-earth,Shanyn Leigh
444-last-day-on-earth,Willem Dafoe
5-days-of-war,Andy Garcia
5-days-of-war,Anna Walton
5-days-of-war,Antje Traue
5-days-of-war,Dean Cain
5-days-of-war,Emmanuelle Chriqui
5-days-of-war,Heather Graham
5-days-of-war,Johnathon Schaech
5-days-of-war,Levan Baidashvili
5-days-of-war,Luke Albright
5-days-of-war,Mikheil Gomiashvili
5-days-of-war,Mikko Nousiainen
5-days-of-war,Rade Serbedzija
5-days-of-war,Richard Coyle
5-days-of-war,Rupert Friend
5-days-of-war,Val Kilmer
5-flights-up,Cynthia Nixon
5-flights-up,Diane Keaton
5-flights-up,Morgan Freeman
5-to-7,Anton Yelchin
5-to-7,Bérénice Marlohe
5-to-7,Lambert Wilson
5-to-7,Olivia Thirlby
50-first-dates,Adam Sandler
50-first-dates,Drew Barrymore
50-first-dates,Rob Schneider
50-first-dates,Sean Astin
50-to-1,Benjamin Glenday
50-to-1,Bernardo P. Saracino
50-to-1,Bruce Wayne Eckelman
50-to-1,Calvin Borel
50-to-1,Christian Kane
50-to-1,David Atkinson
50-to-1,Eloy Casados
50-to-1,Hugo Perez
50-to-1,Jessi Badami
50-to-1,Judith Jones
50-to-1,Madelyn Deutch
50-to-1,Richard Christie
50-to-1,Skeet Ulrich
50-to-1,Tish Rayburn-Miller
50-to-1,Todd Lowe
50-to-1,William Devane
live-with-it,Anna Kendrick
live-with-it,Joseph Gordon-Levitt
live-with-it,Seth Rogen
52-tuesdays,Audrey Mason-Hyde
52-tuesdays,Beau Travis Williams
52-tuesdays,Danica Moors
52-tuesdays,Del Herbert-Jane
52-tuesdays,Greg Marsh
52-tuesdays,Imogen Archer
52-tuesdays,Mario Späte
52-tuesdays,Sam Althuizen
52-tuesdays,Susan Hyde
52-tuesdays,Susie Skinner
52-tuesdays,Tilda Cobham-Hervey
54,Breckin Meyer
54,Heather Matarazzo
54,Mike Myers
54,Neve Campbell
54,Ryan Phillippe
54,Salma Hayek
54,Sela Ward
54,Sherry Stringfield
56-up,Andrew Brackfield
56-up,Bruce Balden
56-up,Charles Furneaux
56-up,Jacqueline Bassett
56-up,John Brisby
56-up,Lynn Johnson
56-up,Michael Apted
56-up,Neil Hughes
56-up,Nicholas Hitchon
56-up,Paul Kligerman
56-up,Peter Davies
56-up,Susan Sullivan
56-up,Suzanne Dewey
56-up,Symon Basterfield
56-up,Tony Walker
5x2,Stéphane Freiss
5x2,Valeria Bruni Tedeschi
6-souls,Frances Conroy
6-souls,Jeffrey DeMunn
6-souls,Jonathan Rhys Meyers
6-souls,Julianne Moore
6ixtynin9,Black Phomtong
6ixtynin9,Tasanawalai Ongartittichai
7-chinese-brothers,Alex Karpovsky
7-chinese-brothers,Alex Ross Perry
7-chinese-brothers,Anna Margaret Hollyman
7-chinese-brothers,Ben Kweller
7-chinese-brothers,Bob Byington
7-chinese-brothers,Carolee Crawford
7-chinese-brothers,Catherine Lawrence Kinslow
7-chinese-brothers,Chris Doubek
7-chinese-brothers,Eleanore Pienta
7-chinese-brothers,Gary Teague
7-chinese-brothers,Grover Coulson
7-chinese-brothers,Jason Schwartzman
